country_name,country_text_id,COWcode,year,v2x_polyarchy,pred,residual
Mexico,MEX,70,2020,0.664,0.3934947343132234,0.27050526568677663
Kosovo,XKX,347,2020,0.67,0.3934947343132234,0.27650526568677664
Romania,ROU,360,2020,0.805,0.5257362802588991,0.279263719741101
Chile,CHL,155,2020,0.837,0.5456202437807001,0.2913797562192999
Barbados,BRB,53,2020,0.811,0.516362807000813,0.294637192999187
Portugal,PRT,235,2020,0.886,0.5844912849474787,0.3015087150525213
Brazil,BRA,140,2020,0.699,0.3934947343132234,0.30550526568677655
Cyprus,CYP,352,2020,0.807,0.4986625691402165,0.30833743085978355
Czechia,CZE,316,2020,0.806,0.49026292049260806,0.315737079507392
Argentina,ARG,160,2020,0.797,0.4758729478202489,0.3211270521797511
South Africa,ZAF,560,2020,0.719,0.3934947343132234,0.32550526568677657
Israel,ISR,666,2020,0.723,0.38885100212686463,0.33414899787313534
Iceland,ISL,395,2020,0.859,0.5138342748122159,0.3451657251877841
Slovakia,SVK,317,2020,0.84,0.48429906130564593,0.35570093869435404
Croatia,HRV,344,2020,0.756,0.3934947343132234,0.3625052656867766
Vanuatu,VUT,935,2020,0.78,0.41651478662790853,0.3634852133720915
Trinidad and Tobago,TTO,52,2020,0.788,0.42209992700319404,0.365900072996806
Suriname,SUR,115,2020,0.754,0.3835609566735042,0.3704390433264958
Senegal,SEN,433,2020,0.728,0.35411180254169267,0.3738881974583073
South Korea,KOR,732,2020,0.85,0.4697562118285932,0.3802437881714068
Japan,JPN,740,2020,0.831,0.4457004722575094,0.38529952774249054
Spain,ESP,230,2020,0.874,0.4762892542757692,0.3977107457242308
Jamaica,JAM,51,2020,0.808,0.39948167208338425,0.4085183279166158
Switzerland,CHE,225,2020,0.902,0.49103601559310617,0.41096398440689386
Estonia,EST,366,2020,0.897,0.4859985324721857,0.4110014675278143
Malta,MLT,338,2020,0.767,0.35568190506005587,0.41131809493994415
Finland,FIN,375,2020,0.88,0.4600697718108123,0.4199302281891877
Taiwan,TWN,713,2020,0.82,0.3835609566735042,0.43643904332649575
United States of America,USA,2,2020,0.815,0.36516170438360573,0.4498382956163942
Italy,ITA,325,2020,0.857,0.4060561253515286,0.4509438746484714
Australia,AUS,900,2020,0.837,0.3779248864599657,0.4590751135400343
Guinea-Bissau,GNB,404,2020,0.533,0.06627172422111927,0.46672827577888076
Uruguay,URY,165,2020,0.867,0.3934947343132234,0.4735052656867766
Austria,AUT,305,2020,0.858,0.3835609566735042,0.4744390433264958
Netherlands,NLD,210,2020,0.864,0.38482713764460547,0.4791728623553945
Latvia,LVA,367,2020,0.822,0.3411742924223107,0.4808257075776893
Ireland,IRL,205,2020,0.891,0.3996935234259877,0.49130647657401233
Luxembourg,LUX,212,2020,0.872,0.3779248864599657,0.4940751135400343
Costa Rica,CRI,94,2020,0.895,0.3934947343132234,0.5015052656867767
France,FRA,220,2020,0.866,0.34881769951146213,0.5171823004885379
Belgium,BEL,211,2020,0.897,0.3509110933735241,0.5460889066264759
Canada,CAN,20,2020,0.849,0.2903085324178655,0.5586914675821345
New Zealand,NZL,920,2020,0.882,0.30578035514646773,0.5762196448535323
Denmark,DNK,390,2020,0.915,0.29918286654579035,0.6158171334542097
Nicaragua,NIC,93,2021,0.195,0.6019620974330429,-0.40696209743304285
Cuba,CUB,40,2021,0.178,0.584464972367162,-0.406464972367162
Belarus,BLR,370,2021,0.172,0.5250128440306565,-0.3530128440306565
Eritrea,ERI,531,2021,0.071,0.3934947343132234,-0.3224947343132234
Afghanistan,AFG,700,2021,0.144,0.45998966974731303,-0.315989669747313
Morocco,MAR,600,2021,0.261,0.5727530443546085,-0.3117530443546085
Saudi Arabia,SAU,670,2021,0.015,0.3219657060222972,-0.30696570602229717
Eswatini,SWZ,572,2021,0.12,0.4258499178615787,-0.3058499178615787
Republic of the Congo,COG,484,2021,0.254,0.5529677812331105,-0.2989677812331105
Azerbaijan,AZE,373,2021,0.193,0.49067485751234924,-0.29767485751234923
Egypt,EGY,651,2021,0.18,0.47530290315463913,-0.29530290315463914
Venezuela,VEN,101,2021,0.215,0.5072700517648042,-0.29227005176480425
Uganda,UGA,500,2021,0.274,0.5634128013102373,-0.2894128013102373
North Korea,PRK,731,2021,0.083,0.3681516467596278,-0.2851516467596278
Qatar,QAT,694,2021,0.089,0.3587442967476091,-0.26974429674760914
Tajikistan,TJK,702,2021,0.171,0.4396953337170719,-0.2686953337170719
China,CHN,710,2021,0.077,0.3435063421803988,-0.2665063421803988
Thailand,THA,800,2021,0.208,0.46092616139465153,-0.2529261613946515
Burma/Myanmar,MMR,775,2021,0.102,0.34359155368082583,-0.24159155368082585
United Arab Emirates,ARE,696,2021,0.1,0.33304970756705976,-0.23304970756705976
Rwanda,RWA,517,2021,0.226,0.4588906783727329,-0.2328906783727329
Uzbekistan,UZB,704,2021,0.204,0.4368330353354376,-0.23283303533543762
Zimbabwe,ZWE,552,2021,0.297,0.5274788937248559,-0.23047889372485592
Haiti,HTI,41,2021,0.33,0.5404310580990703,-0.2104310580990703
Angola,AGO,540,2021,0.325,0.5316127346532801,-0.20661273465328006
Iran,IRN,630,2021,0.158,0.3618495118525734,-0.2038495118525734
Ethiopia,ETH,530,2021,0.29,0.48645970157512447,-0.1964597015751245
Sudan,SDN,625,2021,0.163,0.34110876051047545,-0.17810876051047544
Bangladesh,BGD,771,2021,0.255,0.4125570825641286,-0.1575570825641286
Comoros,COM,581,2021,0.28,0.4303914565916833,-0.1503914565916833
Laos,LAO,812,2021,0.135,0.27914970977139075,-0.14414970977139074
Zambia,ZMB,551,2021,0.421,0.5632874392881502,-0.14228743928815019
Mali,MLI,432,2021,0.243,0.3835609566735042,-0.1405609566735042
Equatorial Guinea,GNQ,411,2021,0.172,0.3093171235803644,-0.1373171235803644
El Salvador,SLV,92,2021,0.403,0.5388059895578887,-0.1358059895578887
Guinea,GIN,438,2021,0.258,0.3934947343132234,-0.1354947343132234
Cambodia,KHM,811,2021,0.19,0.32476457447391016,-0.13476457447391016
Kazakhstan,KAZ,705,2021,0.253,0.38482713764460547,-0.13182713764460546
Vietnam,VNM,816,2021,0.169,0.30065766048957,-0.13165766048956998
Democratic Republic of the Congo,COD,490,2021,0.342,0.4689389304516825,-0.12693893045168247
Papua New Guinea,PNG,910,2021,0.455,0.5715227718329544,-0.1165227718329544
Togo,TGO,461,2021,0.396,0.5103976067676339,-0.11439760676763389
Algeria,DZA,615,2021,0.282,0.3934947343132234,-0.11149473431322343
Jordan,JOR,663,2021,0.257,0.36585249138641895,-0.10885249138641895
Türkiye,TUR,640,2021,0.287,0.3934947343132234,-0.10649473431322343
Mozambique,MOZ,541,2021,0.367,0.46589581646711514,-0.09889581646711515
Cameroon,CMR,471,2021,0.282,0.37886576451752596,-0.09686576451752599
Russia,RUS,365,2021,0.245,0.3418208332932755,-0.09682083329327551
Iraq,IRQ,645,2021,0.374,0.4603438646037381,-0.08634386460373811
Libya,LBY,620,2021,0.216,0.30101253753960666,-0.08501253753960666
Djibouti,DJI,522,2021,0.251,0.3342044524515678,-0.08320445245156782
North Macedonia,MKD,343,2021,0.592,0.6483936089946282,-0.0563936089946282
Guatemala,GTM,90,2021,0.555,0.6077776646740678,-0.05277766467406775
Central African Republic,CAF,482,2021,0.343,0.3934947343132234,-0.05049473431322338
Colombia,COL,100,2021,0.654,0.7028377557651885,-0.04883775576518845
Albania,ALB,339,2021,0.526,0.5680319478735818,-0.042031947873581776
Bahrain,BHR,692,2021,0.134,0.17324330602154356,-0.03924330602154355
Honduras,HND,91,2021,0.394,0.4301096271267687,-0.036109627126768684
Poland,POL,290,2021,0.587,0.6136701498906781,-0.026670149890678174
Bolivia,BOL,145,2021,0.608,0.6322539125309592,-0.02425391253095921
Ukraine,UKR,369,2021,0.537,0.5538689501922758,-0.016868950192275745
Hungary,HUN,310,2021,0.45,0.4660770734073665,-0.01607707340736647
Gabon,GAB,481,2021,0.368,0.3835609566735042,-0.015560956673504212
Tanzania,TZA,510,2021,0.366,0.3779248864599657,-0.0119248864599657
Bosnia and Herzegovina,BIH,346,2021,0.508,0.515304936400688,-0.007304936400687967
Fiji,FJI,950,2021,0.4,0.4069648225777562,-0.006964822577756158
Indonesia,IDN,850,2021,0.545,0.5493787975166609,-0.004378797516660815
Benin,BEN,434,2021,0.39,0.3934947343132234,-0.003494734313223391
Guyana,GUY,110,2021,0.498,0.4945594350290876,0.0034405649709123853
India,IND,750,2021,0.398,0.3934947343132234,0.004505265686776616
Madagascar,MDG,580,2021,0.479,0.46951625672251895,0.009483743277481027
Maldives,MDV,781,2021,0.582,0.5663272225307856,0.01567277746921436
Kenya,KEN,501,2021,0.507,0.4908690221864479,0.016130977813552105
Sierra Leone,SLE,451,2021,0.562,0.5455045314675949,0.016495468532405133
Singapore,SGP,830,2021,0.395,0.3779248864599657,0.017075113540034326
Philippines,PHL,840,2021,0.411,0.3934947343132234,0.017505265686776572
Ivory Coast,CIV,437,2021,0.435,0.4071276589167224,0.027872341083277574
Nigeria,NGA,475,2021,0.488,0.44439292230338434,0.04360707769661565
Malaysia,MYS,820,2021,0.432,0.3779248864599657,0.0540751135400343
Lebanon,LBN,660,2021,0.433,0.3779248864599657,0.055075113540034304
Paraguay,PRY,150,2021,0.578,0.5218149133074805,0.056185086692519426
Niger,NER,436,2021,0.523,0.4603438646037381,0.06265613539626191
Pakistan,PAK,770,2021,0.394,0.3260711438776442,0.06792885612235583
Mauritania,MRT,435,2021,0.391,0.3225096409625352,0.06849035903746481
Bhutan,BTN,760,2021,0.574,0.4848438651667881,0.08915613483321183
Nepal,NPL,790,2021,0.609,0.5156925175999664,0.09330748240003361
Mongolia,MNG,712,2021,0.609,0.5136915999538143,0.09530840004618568
Lesotho,LSO,570,2021,0.616,0.5080107779561641,0.10798922204383588
Ecuador,ECU,130,2021,0.625,0.511601084218426,0.11339891578157402
The Gambia,GMB,420,2021,0.507,0.3934947343132234,0.1135052656867766
Georgia,GEO,372,2021,0.604,0.4819464471346047,0.12205355286539527
Mauritius,MUS,590,2021,0.532,0.39221792949308404,0.139782070506916
Montenegro,MNE,341,2021,0.534,0.3934947343132234,0.14050526568677663
Kuwait,KWT,690,2021,0.301,0.16035341770600228,0.1406465822939977
Sri Lanka,LKA,780,2021,0.572,0.42937013525769663,0.14262986474230333
Cape Verde,CPV,402,2021,0.775,0.6263480643582244,0.1486519356417756
Ghana,GHA,452,2021,0.659,0.5088919072120455,0.15010809278795456
Seychelles,SYC,591,2021,0.711,0.5558745828698495,0.1551254171301505
Burkina Faso,BFA,439,2021,0.634,0.476233250221909,0.15776674977809102
Slovenia,SVN,349,2021,0.715,0.5412626289139761,0.17373737108602383
Solomon Islands,SLB,940,2021,0.658,0.4821040845468671,0.17589591545313293
Greece,GRC,350,2021,0.76,0.5821385981701619,0.17786140182983812
Armenia,ARM,371,2021,0.724,0.5431442711241234,0.18085572887587653
Bulgaria,BGR,355,2021,0.665,0.46772711805986467,0.19727288194013537
Dominican Republic,DOM,42,2021,0.694,0.4962121750930666,0.19778782490693336
Namibia,NAM,565,2021,0.622,0.41429141262971036,0.20770858737028963
Panama,PAN,95,2021,0.735,0.5269759849460206,0.20802401505397938
Malawi,MWI,553,2021,0.603,0.38434100778453273,0.21865899221546725
Timor-Leste,TLS,860,2021,0.693,0.47347245012340955,0.2195275498765904
Peru,PER,135,2021,0.771,0.5514092162186961,0.21959078378130392
Lithuania,LTU,368,2021,0.793,0.5728263678557748,0.22017363214422525
Liberia,LBR,450,2021,0.616,0.3934947343132234,0.2225052656867766
Mexico,MEX,70,2021,0.624,0.3934947343132234,0.2305052656867766
Botswana,BWA,571,2021,0.587,0.3493781761217963,0.2376218238782037
Romania,ROU,360,2021,0.766,0.5257362802588991,0.24026371974110095
Sweden,SWE,380,2021,0.9,0.637613696158408,0.262386303841592
Sao Tome and Principe,STP,403,2021,0.657,0.3934947343132234,0.2635052656867766
Kosovo,XKX,347,2021,0.674,0.3934947343132234,0.28050526568677664
Chile,CHL,155,2021,0.841,0.5456202437807001,0.2953797562192999
Cyprus,CYP,352,2021,0.795,0.4986625691402165,0.29633743085978353
Brazil,BRA,140,2021,0.69,0.3934947343132234,0.29650526568677654
Czechia,CZE,316,2021,0.789,0.49026292049260806,0.298737079507392
Portugal,PRT,235,2021,0.884,0.5844912849474787,0.2995087150525213
Argentina,ARG,160,2021,0.796,0.4758729478202489,0.3201270521797511
Iceland,ISL,395,2021,0.836,0.5138342748122159,0.3221657251877841
South Africa,ZAF,560,2021,0.725,0.3934947343132234,0.3315052656867766
Israel,ISR,666,2021,0.722,0.38885100212686463,0.33314899787313534
Barbados,BRB,53,2021,0.807,0.46516882290155676,0.3418311770984433
Croatia,HRV,344,2021,0.747,0.3934947343132234,0.3535052656867766
Slovakia,SVK,317,2021,0.839,0.48429906130564593,0.35470093869435404
Moldova,MDA,359,2021,0.752,0.3934947343132234,0.3585052656867766
Senegal,SEN,433,2021,0.714,0.35411180254169267,0.3598881974583073
Trinidad and Tobago,TTO,52,2021,0.791,0.42209992700319404,0.368900072996806
Spain,ESP,230,2021,0.85,0.4762892542757692,0.3737107457242308
Suriname,SUR,115,2021,0.761,0.3835609566735042,0.3774390433264958
Japan,JPN,740,2021,0.824,0.4457004722575094,0.37829952774249054
South Korea,KOR,732,2021,0.852,0.4697562118285932,0.3822437881714068
Vanuatu,VUT,935,2021,0.8,0.41651478662790853,0.3834852133720915
Jamaica,JAM,51,2021,0.801,0.39948167208338425,0.4015183279166158
Switzerland,CHE,225,2021,0.896,0.49103601559310617,0.40496398440689385
Finland,FIN,375,2021,0.871,0.4600697718108123,0.4109302281891877
Estonia,EST,366,2021,0.9,0.4859985324721857,0.4140014675278143
Malta,MLT,338,2021,0.77,0.35568190506005587,0.41431809493994415
Taiwan,TWN,713,2021,0.82,0.3835609566735042,0.43643904332649575
Australia,AUS,900,2021,0.828,0.3779248864599657,0.45007511354003427
Italy,ITA,325,2021,0.857,0.4060561253515286,0.4509438746484714
United States of America,USA,2,2021,0.821,0.36516170438360573,0.4558382956163942
Uruguay,URY,165,2021,0.852,0.3934947343132234,0.4585052656867766
Guinea-Bissau,GNB,404,2021,0.535,0.06627172422111927,0.46872827577888077
Austria,AUT,305,2021,0.854,0.3835609566735042,0.4704390433264958
Netherlands,NLD,210,2021,0.864,0.38482713764460547,0.4791728623553945
Latvia,LVA,367,2021,0.831,0.3411742924223107,0.4898257075776893
Luxembourg,LUX,212,2021,0.872,0.3779248864599657,0.4940751135400343
Ireland,IRL,205,2021,0.898,0.3996935234259877,0.49830647657401234
Costa Rica,CRI,94,2021,0.894,0.3934947343132234,0.5005052656867766
France,FRA,220,2021,0.868,0.34881769951146213,0.5191823004885379
Belgium,BEL,211,2021,0.897,0.3509110933735241,0.5460889066264759
Canada,CAN,20,2021,0.843,0.2903085324178655,0.5526914675821345
New Zealand,NZL,920,2021,0.874,0.30578035514646773,0.5682196448535323
Denmark,DNK,390,2021,0.915,0.29918286654579035,0.6158171334542097
Nicaragua,NIC,93,2022,0.158,0.6019620974330429,-0.4439620974330428
Cuba,CUB,40,2022,0.178,0.584464972367162,-0.406464972367162
Afghanistan,AFG,700,2022,0.076,0.45998966974731303,-0.383989669747313
Belarus,BLR,370,2022,0.171,0.5036213570490373,-0.3326213570490373
Eritrea,ERI,531,2022,0.071,0.3934947343132234,-0.3224947343132234
Morocco,MAR,600,2022,0.262,0.5727530443546085,-0.3107530443546085
Republic of the Congo,COG,484,2022,0.243,0.5529677812331105,-0.30996778123311053
Eswatini,SWZ,572,2022,0.117,0.4258499178615787,-0.3088499178615787
Haiti,HTI,41,2022,0.233,0.5404310580990703,-0.30743105809907034
Saudi Arabia,SAU,670,2022,0.015,0.3219657060222972,-0.30696570602229717
Azerbaijan,AZE,373,2022,0.185,0.49067485751234924,-0.30567485751234924
Venezuela,VEN,101,2022,0.209,0.5072700517648042,-0.29827005176480426
Uganda,UGA,500,2022,0.269,0.5634128013102373,-0.2944128013102373
Egypt,EGY,651,2022,0.183,0.47530290315463913,-0.29230290315463914
North Korea,PRK,731,2022,0.083,0.3681516467596278,-0.2851516467596278
Tajikistan,TJK,702,2022,0.164,0.4396953337170719,-0.2756953337170719
Qatar,QAT,694,2022,0.086,0.3587442967476091,-0.27274429674760914
China,CHN,710,2022,0.075,0.3435063421803988,-0.2685063421803988
Burma/Myanmar,MMR,775,2022,0.087,0.34359155368082583,-0.25659155368082587
Thailand,THA,800,2022,0.216,0.46092616139465153,-0.24492616139465154
Rwanda,RWA,517,2022,0.219,0.4588906783727329,-0.2398906783727329
Zimbabwe,ZWE,552,2022,0.292,0.5274788937248559,-0.23547889372485592
United Arab Emirates,ARE,696,2022,0.101,0.33304970756705976,-0.23204970756705975
Uzbekistan,UZB,704,2022,0.213,0.4368330353354376,-0.2238330353354376
Guinea,GIN,438,2022,0.172,0.3934947343132234,-0.22149473431322342
Iran,IRN,630,2022,0.148,0.3618495118525734,-0.21384951185257342
Angola,AGO,540,2022,0.326,0.5316127346532801,-0.20561273465328006
Ethiopia,ETH,530,2022,0.3,0.48645970157512447,-0.18645970157512448
Sudan,SDN,625,2022,0.158,0.34110876051047545,-0.18310876051047545
Ukraine,UKR,369,2022,0.392,0.5538689501922758,-0.16186895019227576
El Salvador,SLV,92,2022,0.378,0.5388059895578887,-0.16080598955788872
Comoros,COM,581,2022,0.272,0.4303914565916833,-0.1583914565916833
Mali,MLI,432,2022,0.231,0.3835609566735042,-0.1525609566735042
Bangladesh,BGD,771,2022,0.261,0.4125570825641286,-0.1515570825641286
Vietnam,VNM,816,2022,0.152,0.30065766048957,-0.14865766048957
Laos,LAO,812,2022,0.134,0.27914970977139075,-0.14514970977139074
Equatorial Guinea,GNQ,411,2022,0.173,0.3093171235803644,-0.1363171235803644
Russia,RUS,365,2022,0.206,0.3418208332932755,-0.13582083329327552
Democratic Republic of the Congo,COD,490,2022,0.336,0.4689389304516825,-0.13293893045168248
Cambodia,KHM,811,2022,0.199,0.32476457447391016,-0.12576457447391015
Algeria,DZA,615,2022,0.269,0.3934947343132234,-0.12449473431322339
Kazakhstan,KAZ,705,2022,0.265,0.38482713764460547,-0.11982713764460545
Togo,TGO,461,2022,0.399,0.5103976067676339,-0.11139760676763388
Jordan,JOR,663,2022,0.256,0.36585249138641895,-0.10985249138641895
Türkiye,TUR,640,2022,0.285,0.3934947343132234,-0.10849473431322343
Papua New Guinea,PNG,910,2022,0.467,0.5715227718329544,-0.10452277183295439
Mozambique,MOZ,541,2022,0.366,0.46589581646711514,-0.09989581646711515
Guatemala,GTM,90,2022,0.509,0.6077776646740678,-0.09877766467406779
Libya,LBY,620,2022,0.206,0.30101253753960666,-0.09501253753960667
North Macedonia,MKD,343,2022,0.56,0.6483936089946282,-0.08839360899462811
Cameroon,CMR,471,2022,0.291,0.37886576451752596,-0.08786576451752598
Djibouti,DJI,522,2022,0.25,0.3342044524515678,-0.08420445245156782
Iraq,IRQ,645,2022,0.385,0.4603438646037381,-0.0753438646037381
Central African Republic,CAF,482,2022,0.326,0.3934947343132234,-0.06749473431322339
Albania,ALB,339,2022,0.517,0.5680319478735818,-0.051031947873581784
Bolivia,BOL,145,2022,0.587,0.6322539125309592,-0.04525391253095923
Zambia,ZMB,551,2022,0.52,0.5632874392881502,-0.043287439288150154
Bahrain,BHR,692,2022,0.135,0.17324330602154356,-0.03824330602154355
Poland,POL,290,2022,0.578,0.6136701498906781,-0.03567014989067818
Gabon,GAB,481,2022,0.362,0.3835609566735042,-0.021560956673504217
Hungary,HUN,310,2022,0.447,0.4660770734073665,-0.019077073407366474
India,IND,750,2022,0.384,0.3934947343132234,-0.009494734313223396
Fiji,FJI,950,2022,0.398,0.4069648225777562,-0.00896482257775616
Colombia,COL,100,2022,0.696,0.7028377557651885,-0.006837755765188525
Guyana,GUY,110,2022,0.491,0.4945594350290876,-0.003559435029087621
Bosnia and Herzegovina,BIH,346,2022,0.521,0.515304936400688,0.005695063599312045
Madagascar,MDG,580,2022,0.477,0.46951625672251895,0.007483743277481025
Indonesia,IDN,850,2022,0.561,0.5493787975166609,0.0116212024833392
Singapore,SGP,830,2022,0.395,0.3779248864599657,0.017075113540034326
Philippines,PHL,840,2022,0.411,0.3934947343132234,0.017505265686776572
Tanzania,TZA,510,2022,0.397,0.3779248864599657,0.019075113540034327
Maldives,MDV,781,2022,0.586,0.5663272225307856,0.019672777469214364
Sierra Leone,SLE,451,2022,0.57,0.5455045314675949,0.02449546853240503
Lebanon,LBN,660,2022,0.405,0.3779248864599657,0.027075113540034335
Benin,BEN,434,2022,0.423,0.3934947343132234,0.029505265686776583
Ivory Coast,CIV,437,2022,0.443,0.4071276589167224,0.03587234108327758
Niger,NER,436,2022,0.504,0.4603438646037381,0.0436561353962619
Nigeria,NGA,475,2022,0.49,0.44439292230338434,0.04560707769661565
Pakistan,PAK,770,2022,0.379,0.3260711438776442,0.052928856122355816
Paraguay,PRY,150,2022,0.578,0.5218149133074805,0.056185086692519426
Kenya,KEN,501,2022,0.55,0.4908690221864479,0.059130977813552144
Mongolia,MNG,712,2022,0.573,0.5136915999538143,0.05930840004618565
Bhutan,BTN,760,2022,0.558,0.4848438651667881,0.07315613483321193
Mauritania,MRT,435,2022,0.396,0.3225096409625352,0.07349035903746481
Malaysia,MYS,820,2022,0.459,0.3779248864599657,0.08107511354003433
Mauritius,MUS,590,2022,0.501,0.39221792949308404,0.10878207050691596
Armenia,ARM,371,2022,0.654,0.5431442711241234,0.11085572887587658
Honduras,HND,91,2022,0.544,0.4301096271267687,0.11389037287323134
Nepal,NPL,790,2022,0.631,0.5156925175999664,0.11530748240003363
Georgia,GEO,372,2022,0.607,0.4819464471346047,0.12505355286539527
Cape Verde,CPV,402,2022,0.754,0.6263480643582244,0.12765193564177557
Kuwait,KWT,690,2022,0.298,0.16035341770600228,0.1376465822939977
Montenegro,MNE,341,2022,0.532,0.3934947343132234,0.13850526568677662
Lesotho,LSO,570,2022,0.648,0.5080107779561641,0.1399892220438359
Ecuador,ECU,130,2022,0.661,0.511601084218426,0.14939891578157405
Ghana,GHA,452,2022,0.663,0.5088919072120455,0.15410809278795456
Romania,ROU,360,2022,0.691,0.5257362802588991,0.16526371974110088
Sri Lanka,LKA,780,2022,0.602,0.42937013525769663,0.17262986474230335
Solomon Islands,SLB,940,2022,0.659,0.4821040845468671,0.17689591545313293
Seychelles,SYC,591,2022,0.735,0.5558745828698495,0.1791254171301505
Greece,GRC,350,2022,0.762,0.5821385981701619,0.17986140182983812
Peru,PER,135,2022,0.733,0.5514092162186961,0.1815907837813039
Mexico,MEX,70,2022,0.584,0.3934947343132234,0.19050526568677656
Dominican Republic,DOM,42,2022,0.692,0.4962121750930666,0.19578782490693336
Panama,PAN,95,2022,0.725,0.5269759849460206,0.19802401505397937
Bulgaria,BGR,355,2022,0.679,0.46772711805986467,0.21127288194013538
Namibia,NAM,565,2022,0.626,0.41429141262971036,0.21170858737028964
Lithuania,LTU,368,2022,0.793,0.5728263678557748,0.22017363214422525
Botswana,BWA,571,2022,0.573,0.3493781761217963,0.22362182387820367
Liberia,LBR,450,2022,0.618,0.3934947343132234,0.2245052656867766
Malawi,MWI,553,2022,0.611,0.38434100778453273,0.22665899221546726
The Gambia,GMB,420,2022,0.621,0.3934947343132234,0.2275052656867766
Timor-Leste,TLS,860,2022,0.709,0.47347245012340955,0.23552754987659041
Sweden,SWE,380,2022,0.892,0.637613696158408,0.254386303841592
Sao Tome and Principe,STP,403,2022,0.65,0.3934947343132234,0.2565052656867766
Portugal,PRT,235,2022,0.847,0.5844912849474787,0.26250871505252127
Slovenia,SVN,349,2022,0.808,0.5412626289139761,0.2667373710860239
Cyprus,CYP,352,2022,0.779,0.4986625691402165,0.2803374308597835
Kosovo,XKX,347,2022,0.676,0.3934947343132234,0.28250526568677664
Chile,CHL,155,2022,0.833,0.5456202437807001,0.2873797562192999
Brazil,BRA,140,2022,0.699,0.3934947343132234,0.30550526568677655
Guinea-Bissau,GNB,404,2022,0.377,0.06627172422111927,0.31072827577888074
Iceland,ISL,395,2022,0.832,0.5138342748122159,0.3181657251877841
South Africa,ZAF,560,2022,0.718,0.3934947343132234,0.32450526568677657
Israel,ISR,666,2022,0.714,0.38885100212686463,0.32514899787313534
Croatia,HRV,344,2022,0.724,0.3934947343132234,0.3305052656867766
Senegal,SEN,433,2022,0.686,0.35411180254169267,0.3318881974583074
South Korea,KOR,732,2022,0.802,0.4697562118285932,0.3322437881714069
Barbados,BRB,53,2022,0.802,0.46516882290155676,0.3368311770984433
Slovakia,SVK,317,2022,0.837,0.48429906130564593,0.35270093869435404
Argentina,ARG,160,2022,0.831,0.4758729478202489,0.35512705217975105
Trinidad and Tobago,TTO,52,2022,0.778,0.42209992700319404,0.355900072996806
Czechia,CZE,316,2022,0.854,0.49026292049260806,0.3637370795073919
Moldova,MDA,359,2022,0.76,0.3934947343132234,0.3665052656867766
Japan,JPN,740,2022,0.823,0.4457004722575094,0.37729952774249054
Vanuatu,VUT,935,2022,0.804,0.41651478662790853,0.3874852133720915
Spain,ESP,230,2022,0.867,0.4762892542757692,0.3907107457242308
Suriname,SUR,115,2022,0.781,0.3835609566735042,0.3974390433264958
Jamaica,JAM,51,2022,0.798,0.39948167208338425,0.3985183279166158
Switzerland,CHE,225,2022,0.893,0.49103601559310617,0.40196398440689385
Finland,FIN,375,2022,0.869,0.4600697718108123,0.4089302281891877
Estonia,EST,366,2022,0.896,0.4859985324721857,0.4100014675278143
Malta,MLT,338,2022,0.78,0.35568190506005587,0.42431809493994416
Uruguay,URY,165,2022,0.818,0.3934947343132234,0.42450526568677655
Italy,ITA,325,2022,0.842,0.4060561253515286,0.4359438746484714
Taiwan,TWN,713,2022,0.827,0.3835609566735042,0.44343904332649575
Austria,AUT,305,2022,0.841,0.3835609566735042,0.45743904332649576
Netherlands,NLD,210,2022,0.852,0.38482713764460547,0.4671728623553945
United States of America,USA,2,2022,0.833,0.36516170438360573,0.46783829561639423
Australia,AUS,900,2022,0.846,0.3779248864599657,0.4680751135400343
Costa Rica,CRI,94,2022,0.866,0.3934947343132234,0.4725052656867766
Latvia,LVA,367,2022,0.829,0.3411742924223107,0.4878257075776893
Ireland,IRL,205,2022,0.892,0.3996935234259877,0.49230647657401233
Luxembourg,LUX,212,2022,0.872,0.3779248864599657,0.4940751135400343
France,FRA,220,2022,0.875,0.34881769951146213,0.5261823004885379
Belgium,BEL,211,2022,0.895,0.3509110933735241,0.5440889066264759
Canada,CAN,20,2022,0.848,0.2903085324178655,0.5576914675821345
New Zealand,NZL,920,2022,0.878,0.30578035514646773,0.5722196448535323
Denmark,DNK,390,2022,0.915,0.29918286654579035,0.6158171334542097
Nicaragua,NIC,93,2023,0.158,0.6019620974330429,-0.4439620974330428
Cuba,CUB,40,2023,0.175,0.584464972367162,-0.409464972367162
Afghanistan,AFG,700,2023,0.073,0.45998966974731303,-0.386989669747313
Belarus,BLR,370,2023,0.157,0.5036213570490373,-0.3466213570490373
Eritrea,ERI,531,2023,0.068,0.3934947343132234,-0.3254947343132234
Morocco,MAR,600,2023,0.262,0.5727530443546085,-0.3107530443546085
Haiti,HTI,41,2023,0.231,0.5404310580990703,-0.30943105809907034
Saudi Arabia,SAU,670,2023,0.014,0.3219657060222972,-0.30796570602229717
Azerbaijan,AZE,373,2023,0.185,0.49067485751234924,-0.30567485751234924
Eswatini,SWZ,572,2023,0.121,0.4258499178615787,-0.3048499178615787
Uganda,UGA,500,2023,0.259,0.5634128013102373,-0.3044128013102373
Chad,TCD,483,2023,0.148,0.45215880013539844,-0.3041588001353984
Venezuela,VEN,101,2023,0.206,0.5072700517648042,-0.30127005176480426
Republic of the Congo,COG,484,2023,0.253,0.5529677812331105,-0.2999677812331105
